,Question,Answer
314,"2.	The time it takes to find a particular data item is called as ___________
a)	Insertion time
b)	Deletion time
c)	Time overhead
d)	Access time
View Answer","Answer: d
Explanation: The time it takes to find a particular data item or a set of data items using the technique in question is called as access time."
315,"3.	The time it takes to insert a new data item is called ____________
a)	Insertion time
b)	Deletion time
c)	Time overhead
d)	Access time
View Answer","Answer: a
Explanation: The time it takes to insert a new data item is called Insertion time. This value includes the time taken to find the correct place to insert the new data item as well as the time it takes to update the index structure."
316,"4.	The time it takes to delete a data item is called as _________
a)	Insertion time
b)	Deletion time
c)	Time overhead
d)	Access time
View Answer","Answer: b
Explanation: The time it takes to delete a data item is called as deletion time. This value includes finding the item to be deleted and the time taken to update the index structure."
317,"5.	The additional space occupied by an index structure is called as _________
a)	Access modes
b)	Space types
c)	Access time
d)	Space overhead
View Answer","Answer: d
Explanation: The additional space occupied by an index structure is called as space overhead. It is usually a worthwhile sacrifice to achieve improved performance."
318,"6.	If the file containing the records is sequentially ordered, a ___________ is an index whose search key also defines the sequential order of the file.
a)	Clustering data
b)	Cluttering index
c)	Clustering index
d)	Clustering number
View Answer","Answer: b
Explanation: If the file containing the records is sequentially ordered, a Clustering index is an index whose search key also defines the sequential order of the file. Clustering indices are also called as primary indices but they do not denote an index on the primary key. Such indices can be built on any search key."
319,"7.	State true or false: Clustering indices are also called as primary indices
a)	True
b)	False
View Answer","Answer: a
Explanation: If the file containing the records is sequentially ordered, a Clustering index is an index whose search key also defines the sequential order of the file. Clustering indices are also called as primary indices."
320,"8.	If an index entry appears for every search key value in the file, it is called as ________
a)	Dense key
b)	Dense index
c)	Sparse key
d)	Sparse index
View Answer","Answer: b
Explanation: In a dense index, an index entry appears for every search key value in the file. In a dense clustering index, the index record contains the search-key value and a pointer to the first data record with that search-key value."
321,"9.	If an index entry appears for only some of the search key values in the file, it is called as ________
a)	Dense key
b)	Dense index
c)	Sparse key
d)	Sparse index
View Answer","Answer: d
Explanation: In a sparse index, an index entry appears for only some of the search key values. Sparse indices can be used only if the relation is stored in the sorted order of the search key i.e. if the index is a clustering index."
322,"10.	Indices with two or more levels are called as?
a)	Multiple Indices
b)	Multilevel indices
c)	Bi- tri- Indices
d)	None of the mentioned
View Answer","Answer: b
Explanation: Indices with two or more levels are called as multilevel indices. They require significantly few I/O operations than searching using binary search."
323,"11.	A search key containing more than one attribute is called a _________ search key
a)	Multiple
b)	Multilevel
c)	Composite
d)	Primary
View Answer","Answer: b
Explanation: A search key containing more than one attribute is called as a composite search key. The structure of the index is the same as that of any other index, the only difference being that it is not a single search attribute but a list of attributes."
324,"1.	State true or false: B+ trees are not always balanced trees.
a)	True
b)	False
View Answer","Answer: b
Explanation: B+ trees are always balanced. Every path from the root to the leaf of the tree is of the same length. "
325,"2.	What are the leaf nodes in a B+ tree?
a)	The topmost nodes
b)	The bottommost nodes
c)	The nodes in between the top and bottom nodes
d)	None of the mentioned
View Answer","Answer: b
Explanation: The bottommost nodes that mark the end of a tree are known as the leaf nodes in a B+ tree."
326,"3.	Non-leaf nodes are also called as __________
a)	Internal nodes
b)	External nodes
c)	Middle nodes
d)	Primary nodes
View Answer","Answer: a
Explanation: Non leaf nodes are also known as internal nodes. A non-leaf node may hold up to n pointers and should hold at least n/2 pointers. "
327,"4.	The queries used to find all records with search key values in a particular range are known as ________
a)	Gap queries
b)	Graph queries
c)	Range queries
d)	None of the mentioned
View Answer","Answer: c
Explanation: The queries used to find all records with search key values in a particular range are known as Range queries. These type of queries are executed using procedures. "
328,"5.	Statement 1: Insertion of record might require the change in position of the initial nodes.
Statement 2: Deletion of records might require the change in position of the initial nodes.
a)	Both the statements are true
b)	Statement 1 is true but statement 2 is false
c)	Statement 2 is true but statement 1 is false
d)	Both the statements are false
View Answer","Answer: a
Explanation: Both insertion and deletion of records might require the change in position of the initial nodes because the new data value might not exactly fit into the B+ tree. Thus rotation of the nodes is generally required. "
329,"6.	If a relation can have more than one record containing the same search key value, the search key is said to be a __________
a)	Unique search key
b)	Non unique search key
c)	Multiple search key
d)	Identical search key
View Answer","Answer: b
Explanation: If a relation can have more than one record containing the same search key value, the search key is said to be a non-unique search key. A problem with non-unique search keys is inefficiency during delete operations. "
330,"7.	State true or false: The fanout of nodes can be increased by using a technique called _________
a)	Prefix compression
b)	Postfix compression
c)	Prefix expansion
d)	Postfix expansion
View Answer","Answer: a
Explanation: The fanout of nodes can be increased by using a technique called prefix compression. In this, we do not store the entire value of the search key at the node. We only store the prefix of the search key. "
331,"8.	Insertion of a large number of entries at a time into an index is referred to as _______ of the index.
a)	Bulk loading
b)	Mass insertion
c)	Quick insertion
d)	Quick loading
View Answer","Answer: a
Explanation: Insertion of a large number of entries at a time into an index is referred to as bulk loading of the index. This reduces the time complexity as multiple entries are loaded at the same time. "
332,"9.	___________ are the indices that store the values of some attributes along with the pointers to the recor.
a)	Binary indices
b)	Covering indices
c)	Key indices
d)	Static indices
View Answer","Answer: b
Explanation: Covering indices are the indices that store the values of some attributes along with the pointers to the record. Storing extra attribute values is useful as they allow us to Answer queries without actually looking up the records. "
333,"1.	The term ______ is used to denote a unit of storage that can store one or more records
a)	Basket
b)	Bucket
c)	Unit
d)	Set
View Answer","Answer: b
Explanation: The term bucket is used to denote a unit of storage that can store one or more records. A bucket is typically a disk block but it can also be larger than a disk block. "
334,"2.	If K denotes the set of all the search key values, and B denotes the set of all bucket addresses, a function from K to B is called as __________
a)	Bucket function
b)	Address function
c)	Hash function
d)	Search function
View Answer","Answer: c
Explanation: If K denotes the set of all the search key values, and B denotes the set of all bucket addresses, a function h from K to B is called as the hash function. It determines which bucket should contain the data in question. "
335,"3.	In a __________ , we obtain the address of the disk block containing a desired record directly by computing a function on the search key value of the record
a)	Hash file organization
b)	Hash index organization
c)	Hashing address
d)	None of the mentioned
View Answer","Answer: a
Explanation: Hashing can be used for 2 different purposes, hash file organization and hash index organization. In a Hash file organization, we obtain the address of the disk block containing a desired record directly by computing a function on the search key value of the record. "
336,"4.	In a __________ we organize the search keys, with their associated pointers, into a hash file structure
a)	Hash file organization
b)	Hash index organization
c)	Hashing address
d)	None of the mentioned
View Answer","Answer: b
Explanation: Hashing can be used for 2 different purposes, hash file organization and hash index organization. In a hash index organization, we organize the search keys, with their associated pointers, into a hash file structure."
337,"5.	What is a bucket overflow?
a)	When a bucket does not have enough space
b)	There are insufficient buckets
c)	When Bucket skew occurs
d)	All of the mentioned
View Answer","Answer: d
Explanation: Bucket overflow can occur in many ways. When a bucket does not have enough space, there are insufficient buckets, when a bucket skew occurs. "
338,"6.	Some buckets are assigned more records than the others which causes bucket overflow, this condition is called as ________
a)	Bucket sufficiency
b)	Bucket insufficiency
c)	Bucket skew
d)	Bucket normalcy
View Answer","Answer: c
Explanation: Some buckets are assigned more records than the others which causes bucket overflow, this condition is called as Bucket skew. Skew occurs if multiple records have the same search key or if the given hash function is non uniform. "
339,"7.	Overflow handling using a linked list of buckets is called as ____________
a)	Bucket chaining
b)	Overflow chaining
c)	Bucket linking
d)	Overflow linking
View Answer","Answer: b
Explanation: All the overflow buckets are chained together in a linked list. Overflow handling using a linked list of buckets is called as Overflow chaining."
340,"8.	State true or false: A hash index organizes the search keys, with their associated pointers, into a hash file structure
a)	True
b)	False
View Answer","Answer: a
Explanation: A hash index organizes the search keys, with their associated pointers, into a hash file structure. We can construct a hash index by applying a hash function on a search key and store the key and its associated pointers in the bucket. "
341,"9.	Which of the following is the worst hash function among the given choices
a)	The sum of the digits modulo 8
b)	The sum of the digits modulo 2
c)	The sum of the digits modulo 5
d)	The sum of the digits
View Answer","Answer: d
Explanation: The sum of the digits classifies the data into the highest number of buckets, thus making the job to track the buckets more difficult than the rest. "
342,"10.	State true or false: Hash indices are only primary index structures
a)	True
b)	False
View Answer","Answer: a
Explanation:  Hash indices are only secondary index structures. A hash index is never needed as a clustering index structure."
343,"1.	Dynamic hashing allows us to?
a)	Accommodate the growth of the database
b)	Accommodate the shrinkage of the database
c)	Allows modification of hash function
d)	All of the mentioned
View Answer","Answer: d
Explanation: Dynamic hashing allows us to accommodate the growth of the database and the shrinkage of the database by allowing us to change the hash function dynamically. "
344,"2.	Dynamic hashing is also called as _________
a)	Extended hashing
b)	Extendable hashing
c)	Static hashing
d)	Movable hashing
View Answer","Answer: b
Explanation: Dynamic hashing is also called as extendable hashing because it can accommodate the growth and shrinkage of the database. "
345,"3.	Which of the following operations can be performed on an extendable hash structure?
a)	Lookup
b)	Insertion
c)	Deletion
d)	All of the mentioned
View Answer","Answer: d
Explanation: We can perform lookup, insertion and deletion on a dynamic hash structure."
346,"4.	The space overhead in dynamic hashing is ________ than that of static hashing
a)	More
b)	Less
c)	Equal
d)	None of the mentioned
View Answer","Answer: b
Explanation: The space overhead in dynamic hashing is less than that of static hashing. This is because the hash function is chosen based on the size of the file at some anticipated point in the future. "
347,"5.	Which of the following is a disadvantage of the dynamic hashing structure
a)	Buckets can be allocated dynamically
b)	Lookup involves additional level of indirection
c)	It involves a lesser space overhead
d)	Hash structure can be modified dynamically
View Answer","Answer: b
Explanation: In dynamic hashing, lookup involves an additional level of indirection. The rest of the options are the advantages of dynamic hashing."
348,"6.	The form of dynamic hashing that avoids the additional level of indirection is called as  _________
a)	Linear hashing
b)	Static hashing
c)	Directive hashing
d)	Indirective hashing
View Answer","Answer: a
Explanation: The form of dynamic hashing that avoids the additional level of indirection is called as Linear hashing. This has more overflow buckets than extendable hashing. "
349,"7.	Hash structures are not the best choice for which of the following?
a)	A search key on which individual point queries are likely
b)	A search key which is invalid
c)	A search key on which range queries are likely
d)	A search key on which multi-level queries are likely
View Answer","Answer: c
Explanation: Hash structures are not the best choice for search keys on which range queries are likely because the range queries might contain different values of the search keys which might result in improper placement in the hash table. "
350,"8.	Which of the following is an issue that needs to be considered while choosing an indexing technique?
a)	Frequency of insertion and deletion
b)	Data types of the data
c)	Number of items in the relation
d)	None of the mentioned
View Answer","Answer: a
Explanation: The frequency of insertion and deletion has to be taken into consideration while choosing an indexing technique. The frequency of insertion and deletion determines the hash index. "
351,"9.	Which of the following hash function classifies data into least number of buckets?
a)	Sum of digits modulo 8
b)	Sum of digits modulo 5
c)	Sum of digits modulo 2
d)	Sum of digits
View Answer","Answer: a
Explanation: The sum of digits modulo 2 classifies the data into only 2 buckets i.e. 0 and 1."
352,"10.	Which of the following hash function classifies data into the highest number of buckets ?
a)	Sum of digits modulo 8
b)	Sum of digits modulo 5
c)	Sum of digits modulo 2
d)	Sum of digits
View Answer","Answer: d
Explanation: The sum of the digits hash function classifies the data into 10 different buckets thus making it the highest. "
353,"1.	A bitmap is  _______
a)	An array of bits
b)	An index of bits
c)	A function mapping all the bits of data
d)	None of the mentioned
View Answer","Answer: a
Explanation: A bitmap is simply an array of bits. A bitmap can be used for various purposes such as bitmap indexing. "
354,"2.	A _________ on the attribute A of relation r consists of one bitmap for each value that A can take
a)	Bitmap array
b)	Bitmap index
c)	Bitmap excess
d)	Bitmap
View Answer","Answer: b
Explanation: A bitmap index on the attribute A of relation r consists of one bitmap for each value that A can take. Each bitmap contains as many bits as the number of records in the relation."
355,"3.	Intersection of the bitmaps is done by
a)	Logical AND
b)	Logical OR
c)	Logical NOT
d)	Logical NOR
View Answer","Answer: a
Explanation: The intersection of the bitmaps is done by the logical AND operation. This is similar to the binary set intersection operation which is done by the logical AND operation. "
356,"4.	What does an existence bitmap do?
a)	It recognizes deleted records
b)	It inserts values into empty bitmaps
c)	It makes sure that no records are deleted
d)	None of the mentioned
View Answer","Answer: a
Explanation: An existence bitmap is used to recognize deleted records and not to prevent deletion of records. It also does not insert any records into empty bitmaps. "
357,"5.	The complement operation in bitmaps is done by using
a)	Logical AND
b)	Logical OR
c)	Logical NOT
d)	Logical NOR
View Answer","Answer: c
Explanation: The complement operation in bitmaps is done by using the logical not operator. This is similar to the binary complement operation. "
358,"6.	State true or false: Bitmaps can be combined with B+ trees
a)	True
b)	False
View Answer","Answer: a
Explanation: Bitmaps can be combined with B+ trees for relations where a few attribute values are extremely common. "
359,"7.	We create an index in SQL using _______ command
a)	Create index
b)	New index
c)	Create new index
d)	Develop index
View Answer","Answer: a
Explanation: We create an index in SQL using the create index command. Eg: create index dept_index on instructor(dept_name). "
360,"8.	We delete and index in SQL using the ________ command
a)	Remove index
b)	Delete index
c)	Drop index
d)	None of the mentioned
View Answer","Answer: c
Explanation: We delete and index in SQL using the drop index command. Syntax: drop index ;"
361,"9.	State true or false: Intersection operations are extremely slow on bitmaps
a)	True
b)	False
View Answer","Answer: b
Explanation: Intersection operations are extremely fast on bitmaps making them ideal for supporting queries on multiple attributes. "
362,"10.	Which of the following operations is used for the union of bitmaps?
a)	Logical AND
b)	Logical OR
c)	Logical NOT
d)	Logical NOR
View Answer","Answer: b
Explanation: The logical OR operation is used for the computation of the union of bitmaps. This is similar to the binary set union operation. "
363,"1.	Which of the following are steps in query processing?
a)	Parsing and translation
b)	Optimization
c)	Evaluation
d)	All of the mentioned
View Answer","Answer: d
Explanation: Parsing and translation, optimization, evaluation are all the basic steps to process a query. "
364,"2.	A relational algebra operation annotated with instructions on how to evaluate it is called _______
a)	Evaluation algebra
b)	Evaluation plan
c)	Evaluation primitive
d)	Evaluation engine
View Answer","Answer: c
Explanation:  A relational algebra operation annotated with instructions on how to evaluate it is called Evaluation primitive. The evaluation primitive is the basis for evaluation of queries. "
365,"3.	A sequence of primitive operations that can be used to evaluate a query are called as  __________
a)	Query evaluation algebra
b)	Query evaluation plan
c)	Query evaluation primitive
d)	Query evaluation engine
View Answer","Answer: b
Explanation: A sequence of primitive operations that can be used to evaluate a query are called as Query evaluation plan. This is used by the query evaluation engine to process the queries. "
366,"4.	The lowest level operator to access data in query processing is _______
a)	File scan
b)	File manipulation
c)	File handling
d)	File organization
View Answer","Answer: a
Explanation: The lowest level operator to access data in query processing is file scan. File scans are algorithms that locate and retrieve records that fulfill a selection criterion. "
367,"5.	Search algorithms that use an index are referred to as _________
a)	Index scans
b)	Search scans
c)	Primary scans
d)	Equality scans
View Answer","Answer: a
Explanation: Search algorithms that use an index are called as index scans. We use the selection predicate to guide us through the choice of index to use in processing the query. "
368,"6.	Sorting of relations that do not fit in memory is called as _______
a)	Internal sorting
b)	External sorting
c)	Overflow sorting
d)	Overload sorting
View Answer","Answer: b
Explanation: Sorting of relations that do not fit in memory is called as external sorting."
369,"7.	A selection of the form satisfying the intersection of all records satisfying individual simple conditions is
a)	Conjunctive selection
b)	Disjunctive selection
c)	Negation
d)	None of the mentioned
View Answer","Answer: a
Explanation: A selection of the form satisfying the intersection of all records satisfying individual simple conditions is a conjunctive selection. This is a form of complex selection predicate. "
370,"8.	A selection of the form satisfying the union of all records satisfying individual simple conditions is
a)	Conjunctive selection
b)	Disjunctive selection
c)	Negation
d)	None of the mentioned
View Answer","Answer: b
Explanation: A selection of the form satisfying the intersection of all records satisfying individual simple conditions is a disjunctive selection. This is a form of complex selection predicate. "
371,"9.	A selection of the form giving all the records not satisfying simple individual conditions is ______
a)	Conjunctive selection
b)	Disjunctive selection
c)	Negation
d)	None of the mentioned
View Answer","Answer: c
Explanation: A selection of the form giving all the records not satisfying simple individual conditions is negation. This is a form of complex selection predicate. "
372,"10.	Which of the following can be implemented?
a)	Conjunctive selection using one index
b)	Conjunctive selection using composite index
c)	Conjunctive selection by intersection of identifiers
d)	All of the mentioned
View Answer","Answer: d
Explanation: Conjunctive selection using one index, conjunctive selection using composite index and conjunctive selection by intersection of identifiers can be implemented. These are A7, A8, A9 algorithms that use an index. "
373,"1.	A join of the form r ⨝r.A=s.B s is called as
a)	Equi join
b)	Left outer join
c)	Right outer join
d)	Full outer join
View Answer","Answer: a
Explanation: A join of the form r ⨝r.A=s.B s is called as equi-join where A and B are sets of attributes of r and s respectively. "
374,2.	for each tuple tr in r do begin,"Answer: c
Explanation: The given algorithm is called as a nested loop join because it basically consists of two nested for loops in it i.e. one for loop is inside another for loop. "
375,"3.	If nested loop join is done on a per block basis rather than on a per tuple basis, it is called as
a)	Equi join
b)	Hash join
c)	Nested loop join
d)	Block nested loop join
View Answer","Answer: d
Explanation: If nested loop join is done on a per block basis rather than on a per tuple basis, it is called as Block nested loop join. Within each pair of blocks, every tuple in one block is paired with every tuple in the other block to generate all possible combinations. "
376,"4.	The merge join can be used to compute
a)	Natural joins
b)	Equi joins
c)	Both the mentioned
d)	None of the mentioned
View Answer","Answer: c
Explanation: The merge join can be used to compute both equijoins and natural joins. This is also called as the sort-merge-join algorithm. "
377,"5.	The ___________ merges the sorted relation with leaf entries of the secondary B+ tree index.
a)	Merge join algorithm
b)	Hybrid merge join algorithm
c)	Hash join algorithm
d)	Hybrid Hash join algorithm
View Answer","Answer: b
Explanation: The Hybrid merge join algorithm merges the sorted relation with leaf entries of the secondary B+ tree index. The result contains tuples from the sorted relation and addresses for tuples from the unsorted relation. "
378,"6.	The splitting of input until each partition of the build input fits the memory is called as ______
a)	Temporary partitioning
b)	Block partitioning
c)	Recursive partitioning
d)	Byte partitioning
View Answer","Answer: c
Explanation: The splitting of input until each partition of the build input fits the memory is called as recursive partitioning."
379,"7.	Overflow resolution is performed when,
a)	A hash index overflow is detected
b)	Extra hash indices are to be added
c)	When the number of partitions are to be increased
d)	None of the mentioned
View Answer","Answer: a
Explanation: Hash table overflows can be handled by either overflow resolution or overflow avoidance. Overflow resolution is performed when a hash index overflow is detected. "
380,"8.	Which of the following is not a set operation
a)	Union
b)	Intersection
c)	And operation
d)	Set difference
View Answer","Answer: c
Explanation: The AND operation is not a set operation, it is a logical bit operation."
381,"9.	Which of the following joins preserves the tuples of the relation on the left side of the operator?
a)	Left outer join
b)	Natural join
c)	Right outer join
d)	None of the mentioned
View Answer","Answer: a
Explanation: Left outer join and full outer join both preserve the tuples on the left side of the operator. "
382,"10.	State true or false: The aggregation functions can be implemented in the same way as that of duplicate elimination.
a)	True
b)	False
View Answer","Answer: a
Explanation: The aggregation functions can be implemented in the same way as that of duplicate elimination. "
383,"1.	If the results of one operation are passed on to the other, it is called as ________
a)	Chain
b)	Pipeline
c)	Materialized
d)	Tree
View Answer","Answer: b
Explanation: If the results of one operation are passed on to the other, it is called as Pipelined. This can be used to evaluate several expressions simultaneously. "
384,"2.	The result of each intermediate operation are created and then are used for valuation of the next level operations, this evaluation is called as ________
a)	Chain evaluation
b)	Pipeline evaluation
c)	Materialized evaluation
d)	Demand driven evaluation
View Answer","Answer: c
Explanation: The result of each intermediate operation are created and then are used foe valuation of the next level operations, this evaluation is called as Materialized evaluation. This is not space effective as we need to construct the temporary relations which must be written to a disk. "
385,"3.	If the system makes repeated requests for tuples from the operation at the top of the table, it is called as _________
a)	Demand driven pipeline
b)	Producer driven pipeline
c)	Query driven pipeline
d)	None of the mentioned
View Answer","Answer: a
Explanation: If the system makes repeated requests for tuples from the operation at the top of the table, it is called as demand driven pipeline. Each time an operation receives a request for tuples, it computes the next tuple or tuples to be returned and then returns that tuple. "
386,"4.	If the operations do not wait to produce tuples, then it is called as _________
a)	Demand driven pipeline
b)	Producer driven pipeline
c)	Query driven pipeline
d)	None of the mentioned
View Answer","Answer: b
Explanation: If the operations do not wait to produce tuples, then it is called as producer driven pipeline. IT does not wait to produce tuples but it produces tuples eagerly. "
387,"5.	State true or false: Sorting is an inherently blocking operation
a)	True
b)	False
View Answer","Answer: a
Explanation: Sorting is an inherently blocking operation i.e. output is not given until all the tuples from their input are examined"
388,"6.	State true or false: Join is an inherently blocking operation
a)	True
b)	False
View Answer","Answer: b
Explanation: Join is not an inherently blocking algorithm. This is because all the tuples need not be examined to execute the join operation. "
389,"7.	Which of the following techniques does not exist?
a)	Pipelined join technique
b)	Left pipelined join technique
c)	Right pipelined join technique
d)	None of the mentioned
View Answer","Answer: d
Explanation: Pipelined join technique, both left and right are evaluation techniques that can be used to organize data. "
390,"8.	State true or false: Hybrid hash join is partially pipelined on the probe relation
a)	True
b)	False
View Answer","Answer: a
Explanation: Hybrid hash join is partially pipelined on the probe relation since it can output tuples from the first partition as tuples are received for the probe relation. "
391,"9.	The usage of two buffers, with one continuing execution of the algorithm while the other is written is called as __________
a)	Double execution
b)	Multi tasking
c)	Double buffering
d)	Double algorithm
View Answer","Answer: c
Explanation: The usage of two buffers, with one continuing execution of the algorithm while the other is written is called as Double buffering. This makes the algorithm quicker by performing CPU operations simultaneously with the I/O operations. "
392,"10.	Which of the following functions does an iterator not provide
a)	Open()
b)	Next()
c)	Close()
d)	Wait()
View Answer","Answer: d
Explanation: The iterator does not provide the wait() function but it provides open(), next() and close() operations. "
393,"1.	If on every legal database instant, the two expressions generate the same set of tuples, the expressions are called as
a)	Equal
b)	Equivalent
c)	Similar
d)	Identical
View Answer","Answer: b
Explanation: If on every legal database instant, the two expressions generate the same set of tuples, the expressions are called as Equivalent relational algebra expressions. The order of the tuples is completely irrelevant for equivalency. "
394,"2.	State true or false: Selection operations are commutative
a)	True
b)	False
View Answer","Answer: a
Explanation: Selection operations are commutative i.e. selection1(selection2(R)) = selection2(selection1(R)). "
395,"3.	Which of the following operations are associative
a)	Natural joins
b)	Theta joins
c)	Both the mentioned
d)	None of the mentioned
View Answer","Answer: c
Explanation: Both natural join operation and theta join operation are associative. The commutativity and associativity of the join operations are important for join reordering in query optimization. "
396,"4.	Which of the following set operations is not commutative?
a)	Union
b)	Intersection
c)	Set difference
d)	None of the mentioned
View Answer","Answer: c
Explanation: The set difference operation is not commutative. As the position of the set difference operator affects the result of the operation. "
397,"5.	State true or false: The projection operation does not distribute over the union operation
a)	True
b)	False
View Answer","Answer: b
Explanation: The projection operation distributes over the union operation."
398,"6.	If no rule can be derived from any combination of others then the set of rules is said to be ________
a)	Primitive
b)	Axiomatic
c)	Minimal
d)	Atomic
View Answer","Answer: c
Explanation: A set of equivalence rules is said to be minimal if no rule can be derived from any combination of others. Query optimizers use minimal sets of equivalence rules. "
399,"7.	Theta join operations are
a)	Commutative
b)	Associative
c)	Distributive under projection
d)	All of the mentioned
View Answer","Answer: d
Explanation: The theta join operations are commutative, associative and are distributive under projection. "
400,"8.	Which of the following operations is associative
a)	Set union
b)	Set intersection
c)	Set difference
d)	Theta join
View Answer","Answer: d
Explanation: The theta join operation is associative within a certain set of conditions whereas the rest of the operations are non-associative in each and every condition. "
401,"9.	Which of the following set operations does the selection operation distribute over?
a)	Union
b)	Intersection
c)	Difference
d)	All of the mentioned
View Answer","Answer: d
Explanation: The selection operation distributes over Set union, intersection, set difference. "
402,"10.	State true or false: Multiple equivalence rules can be used one after the other on a query
a)	True
b)	False
View Answer","Answer: a
Explanation: Multiple equivalence rules can be used one after the other on a query or on parts of the query. This can be used to simplify the query greatly thus reducing its time complexity. "
403,"1.	Which of the following information does the database system catalog store?
a)	Number of tuples
b)	Number of blocks
c)	Size of a tuple of a relation
d)	All of the mentioned
View Answer","Answer: d
Explanation: The database system catalog stores the number of tuples, number of blocks, size of a tuple in a relation and the blocking factor in it as statistical data."
404,"2.	Most databases store the distribution of values for each attribute as a __________
a)	Histogram
b)	Pie chart
c)	Line graph
d)	None of the mentioned
View Answer","Answer: a
Explanation: Most of the databases store the distribution of values for each attribute as a histogram.in which the values for the attributes are divided into various ranges. "
405,"3.	What is the function of the equi-width histogram?
a)	Adjusts boundaries of the ranges such that each range has the same number of values
b)	Divides range of values into equal sized ranges
c)	Divides the range of values into ideally sized ranges
d)	Does not divide the range of values.
View Answer","Answer: b
Explanation: The equi width histogram divides the range of values into equal sized ranges."
406,"4.	What kind of a sample must be used for statistical analysis?
a)	A random sample
b)	A sample having excessive representation of a relation
c)	A sample having suppressive representation of a relation
d)	None of the mentioned
View Answer","Answer: a
Explanation: A random sample must be taken into consideration for statistical analysis because it gives a fair result on the data analysis. "
407,"5.	The ________ SQL command generates statistics on a particular relation
a)	Statistic
b)	Analyze
c)	Modify
d)	Runstats
View Answer","Answer: b
Explanation: The analyze command is used to generate statistics on a particular set of relations. The runstats command is also valid but not in SQL. It is used in IBM DB2."
408,"6.	The union of all records satisfying the individual simple conditions Oi is called as ________
a)	Conjunctive selection
b)	Disjunctive selection
c)	Negation
d)	None of the mentioned
View Answer","Answer: b
Explanation: The union of all records satisfying the individual simple conditions Oi is called as disjunctive selection. It is a form of a complex selection. "
409,"7.	The intersection of all records satisfying the individual simple conditions Oi is called as ________
a)	Conjunctive selection
b)	Disjunctive selection
c)	Negation
d)	None of the mentioned
View Answer","Answer: a
Explanation: The intersection of all records satisfying the individual simple conditions Oi is called as conjunctive selection. It is a form of a complex selection. "
410,"8.	State true or false: Estimation of the size of the result of a join is not possible
a)	True
b)	False
View Answer","Answer: b
Explanation: Estimation of the result of a join is possible and can be done using the Cartesian product and intersections of the two relations. It is more complicated than estimating size of a selection. "
411,"9.	Size estimation can be done for which of the following processes?
a)	Projection
b)	Aggregation
c)	Set operation
d)	All of the mentioned
View Answer","Answer: d
Explanation: Size estimation can be done for projection, aggregation, set operations, join operations and also the selection operation. "
412,"10.	The size of a _____ is simply V(A,r) where r is the relation and A is a distinct value
a)	Projection
b)	Outer join
c)	Aggregation
d)	Inner join
View Answer","Answer: c
Explanation: The size of an aggregation is simply V(A,r) where r is the relation and A is a distinct value since there is one tuple in the aggregation for every distinct value in A. "
413,"1.	A ________ explores the space of all query evaluation plans that are equivalent to a given query.
a)	Cost based optimizer
b)	Space based optimizer
c)	Time based optimizer
d)	None of the mentioned
View Answer","Answer: a
Explanation: A cost based optimizer explores the space of all query evaluation plans that are equivalent to a given query, and chooses the one with the least estimated cost. "
414,"2.	What is the disadvantage of cost based optimizers?
a)	It is too expensive
b)	It is inefficient in producing results
c)	It does not perform the desired function
d)	None of the mentioned
View Answer","Answer: a
Explanation: Cost based optimizers may be expensive as exploring space of all possible plans might prove to be costly. "
415,"3.	A particular sort order is said to be _________ sort order if it could be useful for a later operation.
a)	Interesting
b)	Reusable
c)	Efficient
d)	Good
View Answer","Answer: a
Explanation: A particular sort order is said to be interesting-sort order if it could be useful for a later operation. "
416,"4.	The rule that allows transformation of a logical operation to a physical operation is called
a)	Logical equivalence rule
b)	Physical equivalence rule
c)	Memory equivalence rule
d)	None of the mentioned
View Answer","Answer: b
Explanation: The rule that allows transformation of a logical operation to a physical operation is called as a physical equivalence rule. It is a new class of equivalence rules. "
417,"5.	State true or false: Making multiple copies of the same sub-expressions must be avoided
a)	True
b)	False
View Answer","Answer: a
Explanation: For promoting space efficiency, making multiple copies of the same sub-expressions must be avoided. "
418,"6.	Optimizers use __________ to reduce the cost of optimization.
a)	Analyzers
b)	Statistics
c)	Heuristics
d)	Caches
View Answer","Answer: c
Explanation: Cost based optimizers may be expensive as exploring space of all possible plans might prove to be costly. So, optimizers use heuristics to reduce the cost of optimization. "
419,"7.	The join orders where the right operand of each join is in one of the initial relations are called as ________
a)	Right deep join orders
b)	Left deep join orders
c)	Outer join orders
d)	None of the mentioned
View Answer","Answer: b
Explanation: The join orders where the right operand of each join is in one of the initial relations are called as left deep join orders."
420,"8.	Caching and reuse of query plans is called as ________
a)	Query caching
b)	Plan caching
c)	Plan memorizing
d)	None of the mentioned
View Answer","Answer: b
Explanation: Caching and reuse of query plans is called as plan caching. It is used because the optimal plan for the new constants may differ from the optimal plan for the initial values. "
421,"9.	What technique is used for the evaluation of a query with a nested sub query?
a)	Caching
b)	Decorrelated evaluation
c)	Correlated evaluation
d)	Time based evaluation
View Answer","Answer: c
Explanation: The technique used to evaluate a query with a nested sub query is called as correlated evaluation. It is not very efficient as a large number of I/O operations may occur. "
422,"10.	The process of replacing a nested query with a query with a join is known as _________
a)	Correlation
b)	Decorrelation
c)	Cache handling
d)	Join replacement
View Answer","Answer: b
Explanation: The process of replacing a nested query with a query with a join is known as decorrelation. It is more complicated when the nested sub query uses aggregate functions inside it. "
