,Question,Answer
673,"3. _______________ has made PL/SQL code run faster without requiring any additional work on the part of the programmer.
a) SQL Server
b) My SQL
c) Oracle
d) SQL Lite
View Answer","Answer: c
Explanation: An Oracle database is a collection of data treated as a unit. The purpose of a database is to store and retrieve related information."
674,"4. A line of PL/SQL text contains groups of characters known as
a) Lexical Units
b) Literals
c) Textual Units
d) Identifiers
View Answer","Answer: a
Explanation: Lexical items can be generally understood to convey a single meaning, much as a lexeme, but are not limited to single words."
675,"5. We use ______________ name PL/SQL program objects and units.
a) Lexical Units
b) Literals
c) Delimiters
d) Identifiers
View Answer","Answer: d
Explanation: The database object name is referred to as its identifier."
676,"6. A ___________________ is an explicit numeric, character, string or Boolean value not represented by an identifier.
a) Comments
b) Literals
c) Delimiters
d) Identifiers
View Answer","Answer: b
Explanation: The terms literal and constant value are synonymous and refer to a fixed data value. "
677,"7. If no header is specified, the block is said to be an _______________ PL/SQL block.
a) Strong
b) Weak
c) Empty
d) Anonymous
View Answer","Answer: d
Explanation: The terms literal and constant value are synonymous and refer to a fixed data value. "
678,"8. _________________ is a sequence of zero or more characters enclosed by single quotes.
a) Integers literal
b) String literal
c) String units
d) String label
View Answer","Answer: b
Explanation: The terms literal and constant value are synonymous and refer to a fixed data value. "
679,"9. In _______________ the management of the password for the account can be handled outside of oracle such as operating system.
a) Database Authentication
b) Operating System Authentication
c) Internal Authentication
d) External Authentication
View Answer","Answer: b
Explanation: Database management involves the monitoring, administration, and maintenance of the databases and database groups in your enterprise."
680,"10. In ________________ of Oracle, the database administrator creates a user account in the database for each user who needs access.
a) Database Authentication
b) Operating System Authentication
c) Internal Authentication
d) External Authentication
View AnswerSanfoundry Global Education & Learning Series – Database Management System.","Answer: a
Explanation: Database management involves the monitoring, administration, and maintenance of the databases and database groups in your enterprise."
681,"1. Consider money is transferred from (1)account-A to account-B and (2) account-B to account-A. Which of the following form a transaction?
a) Only 1
b) Only 2
c) Both 1 and 2 individually
d) Either 1 or 2
View Answer"," Answer: c
Explanation: The term transaction refers to a collection of operations that form a single logical unit of work. "
682,"2. A transaction is delimited by statements (or function calls) of the form __________
a) Begin transaction and end transaction
b) Start transaction and stop transaction
c) Get transaction and post transaction
d) Read transaction and write transaction
View Answer"," Answer: a
Explanation: The transaction consists of all operations executed between the begin transaction and end transaction. "
683,"3. Identify the characteristics of transactions
a) Atomicity
b) Durability
c) Isolation
d) All of the mentioned
View Answer"," Answer: d
Explanation: Because of the above three properties, transactions are an ideal way of structuring interaction with a database. "
684,"4. Which of the following has “all-or-none” property?
a) Atomicity
b) Durability
c) Isolation
d) All of the mentioned
View Answer"," Answer: a
Explanation: Either all operations of the transaction are reflected properly in the database, or none are. "
685,"5. The database system must take special actions to ensure that transactions operate properly without interference from concurrently executing database statements. This property is referred to as
a) Atomicity
b) Durability
c) Isolation
d) All of the mentioned
View Answer"," Answer: c
Explanation: Even though multiple transactions may execute concurrently, the system guarantees that, for every pair of transactions Ti and Tj, it appears to Ti that either Tj finished execution before Ti started or Tj started execution after Ti finished. "
686,"6. The property of a transaction that persists all the crashes is
a) Atomicity
b) Durability
c) Isolation
d) All of the mentioned
View Answer"," Answer: b
Explanation: After a transaction completes successfully, the changes it has made to the database persist, even if there are system failures. "
687,"7. __________ states that only valid data will be written to the database.
a) Consistency
b) Atomicity
c) Durability
d) Isolation
View Answer"," Answer: a
Explanation: If for some reason, a transaction is executed that violates the database’s consistency rules, the entire transaction will be rolled back and the database will be restored to a state consistent with those rules. "
688,"8. Transaction processing is associated with everything below except
a) Producing detail summary or exception reports
b) Recording a business activity
c) Confirming an action or triggering a response
d) Maintaining a data
View Answer"," Answer: c
Explanation: Collections of operations that form a single logical unit of work are called transactions. "
689,"9. The Oracle RDBMS uses the ____ statement to declare a new transaction start and its properties.
a) BEGIN
b) SET TRANSACTION
c) BEGIN TRANSACTION
d) COMMIT
View Answer"," Answer: b
Explanation: Commit is used to store all the transactions. "
690,"10. ____ means that the data used during the execution of a transaction cannot be used by a second transaction until the first one is completed.
a) Consistency
b) Atomicity
c) Durability
d) Isolation
View AnswerSanfoundry Global Education & Learning Series – Database Management System."," Answer: d
Explanation: Even though multiple transactions may execute concurrently, the system guarantees that, for every pair of transactions Ti and Tj, it appears to Ti that either Tj finished execution before Ti started or Tj started execution after Ti finished. "
691,"1. In SQL, which command is used to issue multiple CREATE TABLE, CREATE VIEW and GRANT statements in a single transaction?
a) CREATE PACKAGE
b) CREATE SCHEMA
c) CREATE CLUSTER
d) All of the mentioned
View Answer","Answer: b
Explanation: A database schema of a database system is its structure described in a formal language supported by the database management system and refers to the organization of data as a blueprint of how a database is constructed."
692,"2. In SQL, the CREATE TABLESPACE is used
a) To create a place in the database for storage of scheme objects, rollback segments, and naming the data files to comprise the tablespace
b) To create a database trigger
c) To add/rename data files, to change storage
d) All of the mentioned
View Answer","Answer: a
Explanation: Triggers are used to initialize the actions for an activity."
693,"3. Which character function can be used to return a specified portion of a character string?
a) INSTR
b) SUBSTRING
c) SUBSTR
d) POS
View Answer","Answer: c
Explanation: SUBSTR are used to match the particular characters in a string."
694,"4. Which of the following is TRUE for the System Variable $date$?
a) Can be assigned to a global variable
b) Can be assigned to any field only during design time
c) Can be assigned to any variable or field during run time
d) Can be assigned to a local variable
View Answer","Answer: b
Explanation: A database schema of a database system is its structure described in a formal language supported by the database management system and refers to the organization of data as a blueprint of how a database is constructed."
695,"5. What are the different events in Triggers?
a) Define, Create
b) Drop, Comment
c) Insert, Update, Delete
d) Select, Commit
View Answer","Answer: c
Explanation: A database trigger is a procedural code that is automatically executed in response to certain events on a particular table or view in a database."
696,"6. Which is the subset of SQL commands used to manipulate Oracle Database Structures, including tables?
a) Data Definition Language
b) Data Manipulation Language
c) Data Described Language
d) Data Retrieval Language
View Answer","Answer: a
Explanation: DDL are used to define schema and table characters."
697,"7. The SQL statement SELECT SUBSTR(‘123456789’, INSTR(‘abcabcabc’,’b’), 4) FROM EMP; prints
a) 6789
b) 2345
c) 1234
d) 456789
View Answer","Answer: b
Explanation: SUBSTR are used to match the particular characters in a string."
698,"8. Which of the following SQL command can be used to modify existing data in a database table?
a) MODIFY
b) UPDATE
c) CHANGE
d) NEW
View Answer","Answer: b
Explanation: Syntax : UPDATE table_name
SET column1=value1,column2=value2,…
WHERE some_column=some_value; ."
699,"9. When SQL statements are embedded inside 3GL, we call such a program as
a) Nested query
b) Nested programming
c) Distinct query
d) Embedded SQL
View Answer","Answer: d
Explanation: SQL-99 is the most recent version of standard SQL prescribed by the ANSI."
700,"10. _______________ provides option for entering SQL queries as execution time, rather than at the development stage.
a) PL/SQL
b) SQL*Plus
c) SQL
d) Dynamic SQL
View AnswerSanfoundry Global Education & Learning Series – Database Management System.","Answer: d
Explanation: Dynamic SQL enables you to write programs that reference SQL statements whose full text is not known until runtime."
701,"1. The storage structure which do not survive system crashes are ______
a) Volatile storage
b) Non-volatile storage
c) Stable storage
d) Dynamic storage
View Answer"," Answer: a
Explanation: Volatile storage, is a computer memory that requires power to maintain the stored information, in other words it needs power to reach the computer memory. "
702,"2. Storage devices like tertiary storage, magnetic disk comes under
a) Volatile storage
b) Non-volatile storage
c) Stable storage
d) Dynamic storage
View Answer"," Answer: b
Explanation: Information residing in nonvolatile storage survives system crashes. "
703,"3. For a transaction to be durable, its changes need to be written to ________ storage.
a) Volatile storage
b) Non-volatile storage
c) Stable storage
d) Dynamic storage
View Answer"," Answer: c
Explanation: Similarly, for a transaction to be atomic, log records need to be written to stable storage before any changes are made to the database on disk. "
704,"4. The unit of storage that can store one are more records in a hash file organization are
a) Buckets
b) Disk pages
c) Blocks
d) Nodes
View Answer"," Answer: a
Explanation: Buckets are used to store one or more records in a hash file organization. "
705,"5. A ______ file system is software that enables multiple computers to share file storage while maintaining consistent space allocation and file content.
a) Storage
b) Tertiary
c) Secondary
d) Cluster
View Answer"," Answer: d
Explanation: With a cluster file system, the failure of a computer in the cluster does not make the file system unavailable. "
706,"6. A file produced by a spreadsheet
a) is generally stored on disk in an ASCII text format
b) can be used as is by the DBMS
c) all of the mentioned
d) none of the mentioned
View Answer"," Answer: a
Explanation: ASCII text format uses the standard text file for the changing the value. "
707,"7. SDL means _____________
a) Storage Discrete Language
b) Storage Definition Language
c) Storage Definition Localisation
d) Storage Discrete Localisation
View Answer"," Answer: b
Explanation: It specifies internal schema and also mapping between two schemas. "
708,"8. Which of the following are the process of selecting the data storage and data access characteristics of the database?
a) Logical database design
b) Physical database design
c) Testing and performance tuning
d) Evaluation and selecting
View Answer"," Answer: b
Explanation:  Physical database design is the process of selecting the data storage and data access characteristics of the database. "
709,"9. Which of the following is the oldest database model?
a) Relational
b) Hierarchical
c) Physical
d) Network
View Answer"," Answer: d
Explanation:  Network model has data stored in a hierarchical network flow. "
710,"10. The process of saving information onto secondary storage devices is referred to as
a) Backing up
b) Restoring
c) Writing
d) Reading
View AnswerSanfoundry Global Education & Learning Series – Database Management System."," Answer: c
Explanation:  The information is written into the secondary storage device. "
711,"1. A transaction may not always complete its execution successfully. Such a transaction is termed
a) Aborted
b) Terminated
c) Closed
d) All of the mentioned
View Answer"," Answer: a
Explanation: If we are to ensure the atomicity property, an aborted transaction must have no effect on the state of the database. "
712,"2. If an transaction is performed in a database and committed, the changes are taken to the previous state of transaction by
a) Flashback
b) Rollback
c) Both Flashback and Rollback
d) Cannot be done
View Answer"," Answer: d
Explanation: Once committed the changes cannot be rolled back."
713,"3. Each modification done in database transaction are first recorded into the
a) Harddrive
b) Log
c) Disk
d) Datamart
View Answer"," Answer: b
Explanation: After commit is issued the data are stored in a database and stored in drive."
714,"4. When the transaction finishes the final statement the transaction enters into
a) Active state
b) Committed state
c) Partially committed state
d) Abort state
View Answer"," Answer: c
Explanation: The commit statement has to be issued to enter into committed state."
715,"5. The name of the transaction file shall be provided by the operator and the file that contains the edited transactions ready for execution shall be called
a) Batch. Exe
b) Trans. Exe
c) Opt. Exe
d) Edit.Exe
View Answer"," Answer: c
Explanation: Transactions has to be managed by the executable files."
716,"6. Which of the following is an atomic sequence of database actions?
a) Transaction
b) Concurrency
c) Relations
d) All of the mentioned
View Answer"," Answer: a
Explanation: Transaction is a collection of operations that provides single logical function in database."
717,"7. If the state of the database no longer reflects a real state of the world that the database is supposed to capture, then such a state is called
a) Consistent state
b) Parallel state
c) Atomic state
d) Inconsistent state
View Answer"," Answer: d
Explanation: If the state of the database no longer reflects a real state of the world that the database is supposed to capture, then such a state is called in a consistent state."
718,"8. _______ means that data used during the execution of a transaction cannot be used by a second transaction until the first one is completed.
a) Serializability
b) Atomicity
c) Isolation
d) Time stamping
View Answer"," Answer: c
Explanation: Isolation means that data used during the execution of a transaction can’t be used by a second transaction until the first one is completed."
719,"9. DBMS periodically suspends all processing and synchronizes its files and journals through the use of
a) Checkpoint facility
b) Backup facility
c) Recovery manager
d) Database change log
View Answer"," Answer: a
Explanation: DBMS periodically suspends all processing and synchronizes its files and journals though the use of  Check point facility."
720,"10. Which of the following is not a state in transaction?
a) Active
b) Terminated
c) Aborted
d) Partially committed
View AnswerSanfoundry Global Education & Learning Series – Database Management System."," Answer: b
Explanation: The transaction states are abort, active, committed, partially committed, Failed."
721,"1. _______________ joins are SQL server default
a) Outer
b) Inner
c) Equi
d) None of the Mentioned
View Answer","Answer: b
Explanation: Inner query joins only the rows that are matching."
722,"2. The ________________ is essentially used to search for patterns in target string.
a) Like Predicate
b) Null Predicate
c) In Predicate
d) Out Predicate
View Answer","Answer: a
Explanation: Like matches the pattern with the query."
723,"3. Which of the following is/are the Database server functions?
i) Data management
ii) Transaction management
iii) Compile queries
iv) Query optimization
a) i, ii, and iv only
b) i, ii and iii only
c) ii, iii and iv only
d) All i, ii, iii, and iv
View Answer","Answer: a
Explanation: All these are functions of the database."
724,"4. To delete a database ___________ command is used
a) Delete database database_name
b) Delete database_name
c) drop database database_name
d) drop database_name
View Answer","Answer: c
Explanation: This will delete the database with its structure."
725,"5. ____________ is a combination of two of more attributes used as a primary key
a) Composite Key
b) Alternate Key
c) Candidate Key
d) Foreign Key
View Answer","Answer: a
Explanation: Primary keys together form the composite key."
726,"6. Which of the following is not the function of client?
a) Compile queries
b) Query optimization
c) Receive queries
d) Result formatting and presentation
View Answer","Answer: b
Explanation:  Query optimization is used to improve quality."
727,"7. ____________ is a special type of stored procedure that is automatically invoked whenever the data in the table is modified.
a) Procedure
b) Trigger
c) Curser
d) None of the Mentioned
View Answer","Answer: b
Explanation: Triggers are used to initiate an action to take place."
728,"8. ______________ requires that data should be made available to only authorized users.
a) Data integrity
b) Privacy
c) Security
d) None of the Mentioned
View Answer","Answer: c
Explanation: Some algorithms may be used for the security."
729,"9. Some of the utilities of DBMS are _____________
i) Loading             ii) Backup             iii) File organization         iv) Process Organization
a) i, ii, and iv only
b) i, ii and iii only
c) ii, iii and iv only
d) All i, ii, iii, and iv
View Answer","Answer: b
Explanation: Processing is not the a utility in dbms."
730,"10. ____________ allows individual row operation to be performed on a given result set or on the generated by a selected by a selected statement.
a) Procedure
b) Trigger
c) Curser
d) None of the Mentioned
View AnswerSanfoundry Global Education & Learning Series – Database Management System.","Answer: c
Explanation: Triggers are used to initiate an action to take place."
731,"1. Which s essential a business problem not a data problem:
a) Data
b) Database
c) Database design
d) All of the mentioned
View Answer","Answer: c
Explanation: SQL-99 is the most recent version of standard SQL prescribed by the ANSI."
732,"2. Which is primarily the result of a thorough understanding of information about an enterprise:
a) Data
b) Database
c) Database design
d) Data modeling
View Answer","Answer: d
Explanation: Data modelling designs the data in a secured manner."
733,"3. McFadden has defined normalization in his which book___________
a) Database modern management
b) Management database of modern
c) Modern database management
d) Database management
View Answer","Answer: c
Explanation: SQL-99 is the most recent version of standard SQL prescribed by the ANSI."
734,"4.  The database design prevents some data from being represented due to _______
a) Deletion anomalies
b) Insertion anomalies
c) Update anomaly
d) None of the mentioned
View Answer","Answer: b
Explanation: Insertion anomaly is due to confusion in data deletion or insertion."
735,"5.   How many types of insertion anomalies:
a) 1
b) 2
c) 3
d) 4
View Answer","Answer: b
Explanation: Insertion anomaly is due to confusion in data deletion or insertion."
736,"6.  Who developed the normalization process:
a) E.F. codd
b) F.F. codd
c) E.E. codd
d) None of the mentioned
View Answer","Answer: a
Explanation: Normalization helps in improving the quality of the data."
737,"7.  E.F.Codd developed the normalization process in the which early:
a) 1969
b) 1970
c) 1971
d) 1972
View Answer","Answer: b
Explanation: Normalization helps in improving the quality of the data."
738,"8.  Which is a bottom-up approach to database design that design by examining the relationship between attributes:
a) Functional dependency
b) Database modeling
c) Normalization
d) Decomposition
View Answer","Answer: c
Explanation: Normalization helps in improving the quality of the data."
739,"9.  Which is the process of breaking a relation into multiple relations:
a) Functional dependency
b) Database modeling
c) Normalization
d) Decomposition
View Answer","Answer: d
Explanation: SQL-99 is the most recent version of standard SQL prescribed by the ANSI."
740,"10.  Which formal method that locates and analyses relation schemas on the basis of their primary, candidate keys, and the FD’s that are present among the attributes of these schemas:
a) Functional dependency
b) Database modeling
c) Normalization
d) Decomposition
View AnswerSanfoundry Global Education & Learning Series – Database Management System.","Answer: c
Explanation: Normalization helps in improving the quality of the data."
741,"1.  Which is refers to a stalemate situation due to which no further progress is possible as computer await response of each other:
a) Concurrency
b) Deadlock
c) Backup
d) Recovery
View Answer","Answer: b
Explanation: Deadlock will stop further processing."
742,"2. Which is a duplicate copy of a file program that is stored on a different storage media than the original location:
a) Concurrency
b) Deadlock
c) Backup
d) Recovery
View Answer","Answer: c
Explanation: Backup is required to take all the data."
743,"3. Which is the duplication of computer operations and routine backups to combat any unforeseen problems:
a) Concurrency
b) Deadlock
c) Backup
d) Recovery
View Answer","Answer: d
Explanation: Recovery means to take the backup data while there is a crash."
744,"4. Optimization that is basically related to the rewriter module is termed as__________
a) Semantic query optimization
b) Global query optimization
c) All of the Mentioned
d) None of the Mentioned
View Answer","Answer: a
Explanation: SQL-99 is the most recent version of standard SQL prescribed by the ANSI."
745,"5. Optimization basically related to the Rewrite module is termed as_______
a) Semantic query optimization
b) Global query optimization
c) All of the Mentioned
d) None of the Mentioned
View Answer","Answer: a
Explanation: SQL-99 is the most recent version of standard SQL prescribed by the ANSI."
746,"6. Database security helps organizations to protect data from _____
a) Internal users
b) External users
c) Non-external users
d) Non internal users
View Answer","Answer: b
Explanation: External users are the people who do not involve in the processing of the database."
747,"7. Copying files to secondary or specific devices is known as ______
a) Retrieve
b) Backup
c) Recovery
d) Deadlock
View Answer","Answer: b
Explanation: Backup is required to take all the data."
748,"8.  How many types of recovery control techniques:
a) 2
b) 3
c) 4
d) 5
View Answer","Answer: a
Explanation: Recovery means to take the backup data while there is a crash."
749,"9. Which are types of recovery control techniques:
a) Deferred update
b) Immediate update
c) All of the Mentioned
d) None of the Mentioned
View Answer","Answer: c
Explanation: Recovery means to take the backup data while there is a crash."
750,"10. Which server can join the indexes when only multiple indexes combined can cover the query:
a) SQL
b) DBMS
c) RDBMS
d) All of the mentioned
View AnswerSanfoundry Global Education & Learning Series – Database Management System.","Answer: a
Explanation: Indexing reduces the difficulty in searching the data."
751,"1. In concurrency control policy the lock is obtained on
a) Entire database
b) A particular transaction alone
c) All the new elements
d) All of the mentioned
View Answer","Answer: a
Explanation: It is to avoid deadlock."
752,"2. A concurrency-control policy such as this one leads to ______ performance since it forces transactions to wait for preceding transactions to finish before they can start.
a) Good
b) Average
c) Poor
d) Unstable
View Answer","Answer: c
Explanation: It provides a poor degree of concurrency."
753,"3. __________ are used to ensure that transactions access each data item in order of the transactions’ ____ if their accesses conflict.
a) Zone
b) Relay
c) Line
d) Timestamps
View Answer","Answer: d
Explanation: When this is not possible, offending transactions are aborted and restarted with a new timestamp."
754,"4. EMPDET is an external table containing the columns EMPNO and ENAME. Which command would work in relation to the EMPDET table?
a)b)","Answer: c
Explanation: View is the temporary space created for the database."
755,"5. In which scenario would you use the ROLLUP operator for expression or columns within a GROUP BY clause?
a) To find the groups forming the subtotal in a row
b) To create group-wise grand totals for the groups specified within a GROUP BY clause
c) To create a grouping for expressions or columns specified within a GROUP BY clause in one direction, from right to left for calculating the subtotals
d) To create a grouping for expressions or columns specified within a GROUP BY clause in all possible directions, which is cross-tabular report for calculating the subtotals
View Answer","Answer: c
Explanation: View is the temporary space created for the database."
756,6. Evaluate the following SQL statements executed in the given order:,"Answer: c
Explanation: View is the temporary space created for the database."
757,"7. Which statement is true regarding external tables?
a) The default REJECT LIMIT for external tables is UNLIMITED
b) The data and metadata for an external table are stored outside the database
c) ORACLE_LOADER and ORACLE_DATAPUMP have exactly the same functionality when used with an external table
d) The CREATE TABLE AS SELECT statement can be used to unload data into regular table in the database from an external table
View Answer","Answer: d
Explanation: This will replicate the table as in the select statement."
758,"8. A non-correlated subquery can be defined as ______
a) A set of sequential queries, all of which must always return a single value
b) A set of sequential queries, all of which must return values from the same table
c) A SELECT statement that can be embedded in a clause of another SELECT statement only
d) A set of one or more sequential queries in which generally the result of the inner query is used as the search value in the outer query
View Answer","Answer: d
Explanation: This will replicate the table as in the select statement."
759,"9. Evaluate the following SQL statements in the given order:Which statement is true regarding the above FLASHBACK operation?
a) It recovers only the first DEPT table
b) It recovers only the second DEPT table
c) It does not recover any of the tables because FLASHBACK is not possible in this case
d) It recovers both the tables but the names would be changed to the ones assigned in the RECYCLEBIN
View Answer","Answer: b
Explanation: This will replicate the table as in the select statement."
760,"10.What would be the outcome of the above query?
a) It would not display any values
b) It would display the value TWO once
c) It would display the value TWO twice
d) It would display the values ONE, TWO, and TWO
View Answer","Answer: c
Explanation: This will replicate the table as in the select statement."
761,"1. Which of the following is a property of transactions?
a) Atomicity
b) Concurrency
c) Isolation
d) All of the mentioned
View Answer","Answer: d
Explanation: Atomicity, Concurrency, Isolation, and Durability are essential properties of transactions in database systems. They ensure that transactions are executed consistently, efficiently, and reliably, maintaining data integrity and consistency."
762,"2. SNAPSHOT is used for (DBA)
a) Synonym
b) Tablespace
c) System server
d) Dynamic data replication
View Answer","Answer: d
Explanation: Snapshot gets the instance of the database at that time."
763,"3. Isolation of the transactions is ensured by
a) Transaction management
b) Application programmer
c) Concurrency control
d) Recovery management
View Answer","Answer: c
Explanation: ACID properties are the properties of transactions."
764,"4. Constraint checking can be disabled in existing _______________ and _____________ constraints so that any data you modify or add to the table is not checked against the constraint.
a) CHECK, FOREIGN KEY
b) DELETE, FOREIGN KEY
c) CHECK, PRIMARY KEY
d) PRIMARY KEY, FOREIGN KEY
View Answer","Answer: a
Explanation: Check and foreign constraints are used to constraint the table data. "
765,"5. Problems occurs if we don’t implement a proper locking strategy
a) Dirty reads
b) Phantom reads
c) Lost updates
d) Unrepeatable reads
View Answer","Answer: d
Explanation: In a concurrent execution of these transactions, it is intuitively clear that they conflict, but this is a conflict not captured by our simple model. This situation is referred to as the phantom phenomenon, because a conflict may exist on “phantom” data. "
766,"6. Which of the following fixed database roles can add or remove user IDs?
a) db_accessadmin
b) db_securityadmin
c) db_setupadmin
d) db_sysadmin
View Answer","Answer: a
Explanation: The database can be accessed by assigning the roles. "
767,"7. By default sql server has ___________ isolation level
a) READ COMMITTED
b) READ UNCOMMITTED
c) SERIALIZABLE
d) REPEATABLE READ
View Answer","Answer: a
Explanation: Read committed is used to commit the default read operation. "
768,"8. Which of the following statements is/are not true for SQL profiler?
a) Enables you to monitor events
b) Check if rows are being inserted properly
c) Check the performance of a stored procedure
d) ALL of the mentioned
View Answer","Answer: c
Explanation: Read committed is used to commit the default read operation. "
769,"9. Which of the following is the original purpose of SQL?
a) To specify the syntax and semantics of SQL data definition language
b) To specify the syntax and semantics of SQL manipulation language
c) To define the data structures
d) All of the mentioned
View Answer","Answer: d
Explanation: Read committed is used to commit the default read operation. "
770,"10. SQL can be used to:
a) Create database structures only
b) Query database data only
c) Modify database data only
d) All of the mentioned
View AnswerSanfoundry Global Education & Learning Series – Database Management System.","Answer: d
Explanation: In a concurrent execution of these transactions, it is intuitively clear that they conflict, but this is a conflict not captured by our simple model. This situation is referred to as the phantom phenomenon, because a conflict may exist on “phantom” data. "
771,"1. In order to maintain transactional integrity and database consistency, what technology does a DBMS deploy?
a) Triggers
b) Pointers
c) Locks
d) Cursors
View Answer"," Answer: c
Explanation: Locks are used to maintain database consistency. "
772,"2. A lock that allows concurrent transactions to access different rows of the same table is known as a
a) Database-level lock
b) Table-level lock
c) Page-level lock
d) Row-level lock
View Answer"," Answer: d
Explanation: Locks are used to maintain database consistency. "
773,"3. Which of the following are introduced to reduce the overheads caused by the log-based recovery?
a) Checkpoints
b) Indices
c) Deadlocks
d) Locks
View Answer"," Answer: a
Explanation: Checkpoints are introduced to reduce overheads caused by the log-based recovery. "
774,"4. Which of the following protocols ensures conflict serializability and safety from deadlocks?
a) Two-phase locking protocol
b) Time-stamp ordering protocol
c) Graph based protocol
d) None of the mentioned
View Answer"," Answer: b
Explanation: Time-stamp ordering protocol ensures conflict serializability and safety from deadlocks. "
775,"5. Which of the following is the block that is not permitted to be written back to the disk?
a) Dead code
b) Read only
c) Pinned
d) Zapped
View Answer"," Answer: c
Explanation:  A block that is not permitted to be written back to the disk is called pinned. "
776,"6. If transaction Ti gets an explicit lock on the file Fc in exclusive mode, then it has an ­­­­­­__________ on all the records belonging to that file.
a) Explicit lock in exclusive mode
b) Implicit lock in shared mode
c) Explicit lock in shared mode
d) Implicit lock in exclusive mode
View Answer"," Answer: d
Explanation:   If transaction Ti gets an explicit lock on the file Fc in exclusive mode, then it has an implicit lock in exclusive mode on all the records belonging to that file. "
777,"7. Which refers to a property of computer to run several operation simultaneously and possible as computers await response of each other
a) Concurrency
b) Deadlock
c) Backup
d) Recovery
View Answer"," Answer: a
Explanation:  Concurrency is a property of systems in which several computations are executing simultaneously, and potentially interacting with each other. "
778,"8. All lock information is managed by a __________ which is responsible for assigning and policing the locks used by the transactions.
a) Scheduler
b) DBMS
c) Lock manager
d) Locking agent
View Answer"," Answer: c
Explanation:  A distributed lock manager (DLM) provides distributed software applications with a means to synchronize their accesses to shared resources. "
779,"9. The ____ lock allows concurrent transactions to access the same row as long as they require the use of different fields within that row.
a) Table-level
b) Page-level
c) Row-level
d) Field-level
View Answer"," Answer: d
Explanation:  Lock is limited to the attributes of the relation. "
780,"10. Which of the following is a procedure for acquiring the necessary locks for a transaction where all necessary locks are acquired before any are released?
a) Record controller
b) Exclusive lock
c) Authorization rule
d) Two phase lock
View AnswerSanfoundry Global Education & Learning Series – Database Management System."," Answer: d
Explanation:  Two-phase lock is a procedure for acquiring the necessary locks for a transaction where all necessary locks are acquired before any are released. "
781,"1. A system is in a ______ state if there exists a set of transactions such that every transaction in the set is waiting for another transaction in the set.
a) Idle
b) Waiting
c) Deadlock
d) Ready
View Answer"," Answer: c
Explanation: When one data item is waiting for another data item in a transaction then system is in deadlock. "
782,"2. The deadlock state can be changed back to stable state by using _____________ statement.
a) Commit
b) Rollback
c) Savepoint
d) Deadlock
View Answer"," Answer: b
Explanation: Rollback is used to rollback to the point before lock is obtained. "
783,"3. What are the ways of dealing with deadlock?
a) Deadlock prevention
b) Deadlock recovery
c) Deadlock detection
d) All of the mentioned
View Answer"," Answer: d
Explanation: Deadlock prevention is also called as deadlock recovery. Prevention is commonly used if the probability that the system would enter a deadlock state is relatively high; otherwise, detection and recovery are more efficient. "
784,"4. When transaction Ti requests a data item currently held by Tj, Ti is allowed to wait only if it has a timestamp smaller than that of Tj (that is, Ti is older than Tj). Otherwise, Ti is rolled back (dies). This is
a) Wait-die
b) Wait-wound
c) Wound-wait
d) Wait
View Answer"," Answer: a
Explanation: The wait–die scheme is a non-preemptive technique. "
785,"5. When transaction Ti requests a data item currently held by Tj, Ti is allowed to wait only if it has a timestamp larger than that of Tj (that is, Ti is younger than Tj ). Otherwise, Tj is rolled back (Tj is wounded by Ti). This is
a) Wait-die
b) Wait-wound
c) Wound-wait
d) Wait
View Answer"," Answer: c
Explanation: The wound–wait scheme is a preemptive technique. It is a counterpart to the wait–die scheme. "
786,"6. The situation where the lock waits only for a specified amount of time for another lock to be released is
a) Lock timeout
b) Wait-wound
c) Timeout
d) Wait
View Answer"," Answer: a
Explanation: The timeout scheme is particularly easy to implement, and works well if transactions are short and if longwaits are likely to be due to deadlocks. "
787,"7. The deadlock in a set of a transaction can be determined by
a) Read-only graph
b) Wait graph
c) Wait-for graph
d) All of the mentioned
View Answer"," Answer: a
Explanation: Each transaction involved in the cycle is said to be deadlocked. "
788,"8. A deadlock exists in the system if and only if the wait-for graph contains a ___________
a) Cycle
b) Direction
c) Bi-direction
d) Rotation
View Answer"," Answer: a
Explanation: Each transaction involved in the cycle is said to be deadlocked. "
789,"9. Selecting the victim to be rollbacked to the previous state is determined by the minimum cost. The factors determining cost of rollback is
a) How long the transaction has computed, and how much longer the transaction will compute before it completes its designated task
b) How many data items the transaction has used
c) How many more data items the transaction needs for it to complete
d) All of the mentioned
View Answer"," Answer: d
Explanation: We should roll back those transactions that will incur the minimum cost. "
790,"10. __________ rollback requires the system to maintain additional information about the state of all the running transactions.
a) Total
b) Partial
c) Time
d) Commit
View AnswerSanfoundry Global Education & Learning Series – Database Management System."," Answer: b
Explanation: In total rollback abort the transaction and then restart it. "
791,"1. In a granularity hierarchy the highest level represents the
a) Entire database
b) Area
c) File
d) Record
View Answer"," Answer: a
Explanation: This level is the root of the tree."
792,"2. In a database the file  is contained in ________
a) Entire database
b) Two area
c) One area
d) more than one area
View Answer"," Answer: c
Explanation: This level is below the root of the tree."
793,"3. If a node is locked in an intention mode, explicit locking is done at a lower level of the tree. This is called
a) Intention lock modes
b) Explicit lock
c) Implicit lock
d) Exclusive lock
View Answer"," Answer: a
Explanation: There is an intention mode associated with shared mode, and there is one with an exclusive mode."
