,Question,Answer
860,"1. SQL Server 2014 supports up to ________ partitions by default.
a) 20000
b) 2000
c) 1000
d) 15000
View Answer","Answer: d
Explanation:  In versions earlier than SQL Server 2012, the number of partitions was limited to 1,000 by default."
861,"2. Point out the correct statement.
a) On x86-based systems, creating a table or index with more than 1000 partitions is possible
b) Compressing large tables or indexes can have manageability and performance benefit
c) Partitioning slow tables or indexes can have the following manageability and performance benefit
d) None of the mentioned
View Answer","Answer: a
Explanation: Partitioning feature is not supported on x86 system."
862,"3. __________ is a database object that defines how the rows of a table or index are mapped to a set of partitions based on the values of certain column.
a) Partition function
b) Partition scheme
c) Partition column
d) All of the mentioned
View Answer","Answer: a
Explanation: Partition function defines the number of partitions that the table will have and how the boundaries of the partitions are defined."
863,"4. Designing an nonaligned partitioned index can be useful in the following case?
a) The base table has not been partitioned
b) The index key is unique and it does not contain the partitioning column of the table
c) You want the base table to participate in collocated joins with more tables using different join columns
d) All of the mentioned
View Answer","Answer: d
Explanation: Nonaligned index is an index partitioned independently from its corresponding table."
864,"5. Point out the wrong statement.
a) Computed columns that participate in a partition function must be explicitly marked PERSISTED
b) The new, higher limit of 15,000 partitions affects memory, partitioned index operations, DBCC commands, and queries
c) Partitioning column is the process by which the query optimizer accesses only the relevant partitions to satisfy the filter criteria of the query
d) All of the mentioned
View Answer","Answer: c
Explanation: Partition elimination is the process by which the query optimizer accesses only the relevant partitions to satisfy the filter criteria of the query.
"
865,"6. At least _______ of RAM is recommended if a large number of partitions are in use.
a) 16 GB
b) 4 GB
c) 8 GB
d) 2 GB
View Answer","Answer: a
Explanation: Systems with 16 GB of RAM that run many memory-intensive processes may run out of memory on operations that run on a large number of partitions."
866,"7. With a larger number of partitions, ______ commands could take longer to execute as the number of partitions increases.
a) DML
b) DDL
c) DBCC
d) TCL
View Answer","Answer: c
Explanation: The Transact-SQL programming language provides DBCC statements that act as Database Console Commands for SQL Server."
867,"8. SQL Server 2008 provides enhanced partitioning information for __________ execution plans.
a) compile-time
b) run time
c) both compile-time and run-time
d) all of the mentioned
View Answer","Answer: c
Explanation: Execution plans now provide an optional Partitioned attribute that indicates that an operator, such as a seek, scan, insert, update, merge, or delete, is performed on a partitioned table."
868,"9. Which of the following partitioned attribute can appear in the following physical and logical operators?
a) Index Seek
b) Drop
c) Alter
d) None of the mentioned
View Answer","Answer: a
Explanation: When an operator such as an Index Seek is executed on a partitioned table or index, the Partitioned attribute appears in the compile-time and run-time plan and is set to True."
869,"10. The query processor uses a __________ execution strategy for queries that select from partitioned objects.
a) distributed
b) parallel
c) lock
d) none of the mentioned
View Answer","Answer: b
Explanation: As part of the execution strategy, the query processor determines the table partitions required for the query and the proportion of threads to allocate to each partition."
870,"1. Resource Governor is a feature that enables you to specify limits on the amount of ____________
a) CPU
b) Physical IO
c) Memory
d) None of the mentioned
View Answer","Answer: d
Explanation: SQL Server Resource Governor is a feature than you can use to manage SQL Server workload and system resource consumption."
871,"2. Point out the correct statement.
a) You can set IO thresholds on the internal resource pool
b) There is workload monitoring or workload management between SQL Server instances
c) A resource group represents the physical resources of the server
d) Resource management is limited to the SQL Server Database Engine
View Answer","Answer: d
Explanation: Resource Governor can not be used for Analysis Services, Integration Services, and Reporting Services."
872,"3. You cannot use the ____________ statement to enable Resource Governor when in a user transaction.
a) ALTER RESOURCE GOVERNOR
b) ALTER GOVERNOR
c) ALTER RESOURCE
d) All of the mentioned
View Answer","Answer: a
Explanation: You can enable the Resource Governor by using either SQL Server Management Studio or Transact-SQL."
873,"4. Enabling the Resource Governor requires _________ permission.
a) CONTROL SERVER
b) CONTROL
c) SERVER
d) SELECT
View Answer","Answer: a
Explanation: The classifier function is run for new connections so that their workloads can be assigned to workload groups."
874,"5. Point out the wrong statement.
a) Two workload groups (internal and default) are created and mapped to their corresponding resource pools when SQL Server is installed
b) A resource group serves as a container for session requests that have similar classification criteria
c) Resource Governor also supports user-defined workload groups
d) Resource Governor does not impose any controls on a dedicated administrator connection (DAC)
View Answer","Answer: b
Explanation: A workload allows for aggregate monitoring of the sessions, and defines policies for the sessions."
875,"6. Which of the following query enables the Resource Governor?
a) ALTER RESOURCE GOVERNOR CONFIGURE;
b) ALTER RESOURCE RECONFIGURE;
c) ALTER RESOURCE GOVERNOR RECONFIGURE;
d) None of the mentioned
View Answer","Answer: c
Explanation: The Resource Governor is turned off by default."
876,"7. Which of the following query disables the resource governor?
a) ALTER RESOURCE GOVERNOR ENABLE CONFIGURE;
b) ALTER  GOVERNOR DISABLE;
c) ALTER RESOURCE GOVERNOR DISABLE;
d) None of the mentioned
View Answer","Answer: c
Explanation: You can disable the Resource Governor by using either SQL Server Management Studio or Transact-SQL."
877,"8. ____________  is a hard cap limit on the CPU bandwidth for all requests in the resource pool.
a) MIN_CPU_PERCENT
b) CAP_CPU_PERCENT
c) MAX_CPU_PERCENT
d) MAX_MEMORY_PERCENT
View Answer","Answer: b
Explanation: Workloads associated with the pool can use CPU capacity above the value of MAX_CPU_PERCENT if it is available, but not above the value of CAP_CPU_PERCENT."
878,"9. ___________ lets you affinitize a resource pool to one or more schedulers or NUMA nodes for greater isolation of CPU resources.
a) MAX_IOPS_PER_VOLUME
b) AFFINITY
c) MAX_CPU_PERCENT
d) MAX_MEMORY_PERCENT
View Answer","Answer: b
Explanation: By using the AFFINITY option the Sales and Marketing workloads can be scheduled on different CPUs."
879,"10. Which of the following formula is used for calculating the effective MAX %?
a) 100 – sum(MIN %)
b) min(X,Y)
c) max(X,Y)
d) Effective MAX % – MIN %
View Answer","Answer: b
Explanation: The minimum of the configured MAX value of a pool and the sum of the MIN values of other pools is subtracted from 100 percent."
880,"1. Business intelligence (BI) is a broad category of application programs which includes _____________
a) Decision support
b) Data mining
c) OLAP
d) All of the mentioned
View Answer","Answer: d
Explanation: Business intelligence (BI) is a broad category of application programs and technologies for gathering, storing, analyzing, and providing access to data from various data sources."
881,"2. Point out the correct statement.
a) OLAP is an umbrella term that refers to an assortment of software applications for analyzing an organization’s raw data for intelligent decision making
b) Business intelligence equips enterprises to gain business advantage from data
c) BI makes an organization agile thereby giving it a lower edge in today’s evolving market condition
d) None of the mentioned
View Answer","Answer: b
Explanation: Once an organization is powered with BI it can anticipate enhanced turnaround time on data collection, come up with fresh ideas for novel business initiatives."
882,"3. BI can catalyze a business’s success in terms of _____________
a) Distinguish the products and services that drive revenues
b) Rank customers and locations based on profitability
c) Ranks customers and locations based on probability
d) All of the mentioned
View Answer","Answer: d
Explanation: SQL Server Business Intelligence delivers a comprehensive platform empowering organizations to build and deploy secure, scalable and manageable BI apps."
883,"4. Which of the following areas are affected by BI?
a) Revenue
b) CRM
c) Sales
d) All of the mentioned
View Answer","Answer: b
Explanation: Customer relationship management (CRM) is a system for managing a company’s interactions with current and future customers. It often involves using technology to organize, automate and synchronize sales, marketing, customer service, and technical support."
884,"5. Point out the wrong statement.
a) Data is factual information for analysis
b) BI is a category of database software that provides an interface to help users quickly and interactively scrutinize the results in a variety of dimensions of the data
c) Customer relationship management (CRM) entails all aspects of interaction that a company has with its customer
d) None of the mentioned
View Answer","Answer: b
Explanation: Online Analytical Processing is a category of database software that provides an interface to help users quickly and interactively scrutinize the results in a variety of dimensions of the data."
885,"6. ________ is a performance management tool that recapitulates an organization’s performance from several standpoints on a single page.
a) Balanced Scorecard
b) Data Cube
c) Dashboard
d) All of the mentioned
View Answer","Answer: a
Explanation: The balanced scorecard (BSC) is a strategy performance management tool – a semi-standard structured report, supported by design methods and automation."
886,"7. __________ is a system where operations like data extraction, transformation and loading operations are executed.
a) Data staging
b) Data integration
c) ETL
d) None of the mentioned
View Answer","Answer: a
Explanation: In computing, Extract, Transform and Load (ETL) refers to a process in database usage and especially in data warehousing"
887,"8. _________ is a category of applications and technologies for presenting and analyzing corporate and external data.
a) Data warehouse
b) MIS
c) EIS
d) All of the mentioned
View Answer","Answer: c
Explanation: EIS stands for Enterprise Information System."
888,"9. Which of the following is the process of basing an organization’s actions and decisions on actual measured results of performance?
a) Institutional performance management
b) Gap analysis
c) Slice and Dice
d) None of the mentioned
View Answer","Answer: a
Explanation:  incorporates performance measures, benchmarks, and goals to attain the best results."
889,"10. Which of the following does not form part of BI Stack in SQL Server?
a) SSRS
b) SSIS
c) SSAS
d) OBIEE
View Answer","Answer: d
Explanation: Oracle Business Intelligence Enterprise Edition Plus, also termed OBI EE Plus, is Oracle Corporation’s set of business intelligence tools."
890,"1. The Analysis Services __________ role defines administrative access of Windows users and groups to an instance of Analysis Services.
a) database
b) server
c) user
d) none of the mentioned
View Answer","Answer: b
Explanation: Members of this role have access to all Analysis Services databases and objects on an instance of Analysis Services."
891,"2. Point out the correct statement.
a) The permissions of a role may allow members to access and administer the database
b) Server roles, roles defined by administrators to control access to objects and data for non-administrator user
c) Database roles, roles defined by administrators to control access to objects and data for administrator user
d) None of the mentioned
View Answer","Answer: a
Explanation: Each permission has one or more access rights associated with it, which in turn gives the permission finer control over access to a particular object in the database. "
892,"3. Which of the following role is created as a separate object in an Analysis Services database, and applies only to the database in which that role is created?
a) Database
b) Membership
c) Client
d) Server
View Answer","Answer: a
Explanation: An Analysis Services database role defines user access to objects and data in an Analysis Services database."
893,"4. _________ let you create external, user-defined functions using any common language runtime (CLR) language.
a) Aggregate
b) Assemblies
c) Synonym
d) All of the mentioned
View Answer","Answer: b
Explanation: Assemblies let you extend the business functionality of MDX and DMX."
894,"5. Point out the wrong statement.
a) The SSAS host-level policy is a combination of Analysis Services fixed policy for system assemblies and user-specified policy for user assemblies
b) Security for assemblies is based on the .NET Framework security model, which is a code-access security model
c) Calling a user-defined function in an assembly is performed just like calling an intrinsic function
d) All of the mentioned
View Answer","Answer: a
Explanation: The Analysis Services host-level policy is a combination of Analysis Services fixed policy for system assemblies and user-specified policy for user assemblies."
895,"6. Which of the following permission setting provides internal computation permission?
a) Unsafe
b) ExternalAccess
c) Safe
d) All of the mentioned
View Answer","Answer: c
Explanation: This permission bucket does not assign permissions to access any of the protected resources in the .NET Framework. "
896,"7. If the __________ setting is used, the execution context corresponds to the Windows login user account IUSER_servername on the server.
a) ImpersonateAnon
b) Anonymous
c) ImpersonateAnonymous
d) None of the mentioned
View Answer","Answer: c
Explanation: The default setting, ImpersonateCurrentUser, runs an assembly under the current user’s network login account."
897,"8. Which of the following namespace discover set of assemblies?
a) System.Reflection
b) System.Refraction
c) Sys.Reflection
d) All of the mentioned
View Answer","Answer: a
Explanation: Analysis Services does not expose application domains directly."
898,"9. Security for stored procedures is set with the _________ property on a stored procedure.
a) PermissionSet
b) SetPermissionSet
c) Permission
d) None of the mentioned
View Answer","Answer: a
Explanation: You can use stored procedures to call external routines from Microsoft SQL Server 2005 Analysis Services(SSAS)."
899,"10. If functions in one assembly call functions in a separate assembly, you must register both assemblies in ____________
a) client
b) server
c) table
d) none of the mentioned
View Answer","Answer: b
Explanation: Stored procedures are registered on a server or on a database. Server stored procedures can be called from any query context."
900,"1.In Microsoft SQL Server 2005 Analysis Services (SSAS), a _________ is a language-specific representation of the name of a dimension.
a) Translation
b) Dimension translation
c) Dim translation
d) None of the mentioned
View Answer","Answer: b
Explanation: Translations provide server support for client applications that can support multiple languages."
901,"2. Point out the correct statement.
a) The collation and language information for the client computer is stored in the form of a locale identifier (LCID)
b) SQL Server 2008 Analysis Services also supports translations of cube objects
c) SQL Server 2000 Analysis Services supports translations of cube objects
d) None of the mentioned
View Answer","Answer: a
Explanation: The instance uses the LCID to determine which set of translations to use when providing metadata for Analysis Services objects."
902,"3. Members of a _________ dimension can only be moved within the same level.
a) readback
b) writeback
c) readwrite
d) all of the mentioned
View Answer","Answer: b
Explanation: For a write-enabled dimension, updates are recorded directly in the dimension’s table."
903,"4. Updates to the ______ attribute in a parent-child hierarchy must not include updates to any other properties or attributes.
a) child
b) parent
c) both child and parent
d) none of the mentioned
View Answer","Answer: b
Explanation: If a member of a parent-child hierarchy is deleted, the member’s children are moved to the member’s parent."
904,"5. Point out the wrong statement.
a) The data in a dimension is generally read-write both
b) Upon connection, the client passes the LCID to the instance of Analysis Services
c) For a write-enabled cube or partition, updates are stored in a writeback table separate from the cube’s source tables
d) All of the mentioned
View Answer","Answer: a
Explanation: The data in a dimension is generally read-only."
905,"6. Which of the following is not supported by linked dimensions?
a) readback
b) writeback
c) readwrite
d) all of the mentioned
View Answer","Answer: b
Explanation: In Microsoft SQL Server 2005 Analysis Services (SSAS), a linked dimension is based on a dimension that is stored in another Analysis Services database."
906,"7. The _______ attribute is the attribute in a dimension that identifies the columns in the dimension main table that are used in foreign key relationships to the fact table.
a) Dim
b) KEY
c) PK
d) None of the mentioned
View Answer","Answer: b
Explanation: Typically, the key attribute represents the primary key column or columns in the dimension table."
907,"8. Which of the following property is set to zero so that all levels are not created?
a) Aggregatable
b) IsAggregatable
c) IsAggregate
d) All of the mentioned
View Answer","Answer: b
Explanation: The All level contains the aggregated value of the attribute’s members across the measures in each measure group to which the dimension of which the attribute is related is a member."
908,"9. By default, in a ________ schema, all attributes are directly related to the key attributes.
a) Relational
b) Snowflake
c) Star
d) None of the mentioned
View Answer","Answer: c
Explanation: Star schema enables users to browse the facts in the cube based on any attribute hierarchy in the dimension."
909,"10. Parent-child hierarchies are automatically detected by the _________ Wizard.
a) Dimension
b) Cube
c) Dimension and Cube
d) None of the mentioned
View Answer","Answer: c
Explanation: A multilevel hierarchy is a parent-child hierarchy based on parent-child relationships defined in the underlying dimension table. "
910,"1. _______ is currency used to store transactions on which measures to be converted are based in SSAS.
a) Local currency
b) Pivot currency
c) Global currency
d) None of the mentioned
View Answer","Answer: a
Explanation:  A Local currency identifier associated with an attribute in a dimension table that is then associated with a transaction in the fact table."
911,"2. Point out the correct statement.
a) The Type property of the dimension is set to Reporting Currency
b) The Type property of one attribute for the dimension is set to CurrencyName in Latin
c) The values of Type attribute must be used in all columns that should contain a currency identifier
d) All of the mentioned
View Answer","Answer: a
Explanation: Currency dimension is a database dimension defined with type property of the dimension set to Currency."
912,"3. For _________ currency conversions, the pivot currency and reporting currency are the same.
a) one-to-one
b) many-to-one
c) many-many
d) all of the mentioned
View Answer","Answer: b
Explanation: Reporting currency is the currency to which transactions are converted from the pivot currency."
913,"4. You can use the __________  Wizard to specify which measures from the rate measure group are used to convert values.
a) BI
b) ETL
c) MIS
d) OBIEE
View Answer","Answer: a
Explanation: You choose the exchange rate direction on the Set currency conversion options page of the Business Intelligence Wizard."
914,"5. Point out the wrong statement.
a) Transactions are stored in the fact table in local currencies for many-to-many conversion
b) Transactions are stored in the fact table in the pivot currency for one-to-many conversion
c) If you choose a many-to-many or one-to-many conversion type for your currency conversion, you need to specify the reporting currencies
d) None of the mentioned
View Answer","Answer: b
Explanation: Transactions are stored in the fact table in the pivot currency, and then converted to one or more other reporting currencies. "
915,"6. The Business Intelligence Wizard supports ______ different types of currency conversion.
a) 3
b) 4
c) 5
d) 6
View Answer","Answer: a
Explanation: Specifying the conversion type allows the Business Intelligence Wizard to define the named query and dimension structure of the reporting currency dimension."
916,"7. If you select the __________ conversion type, a reporting currency dimension is also created.
a) one-to-one
b) many-to-one
c) many-many
d) all of the mentioned
View Answer","Answer:  b
Explanation: The dimension contains only one member representing the pivot currency because the pivot currency is also used as the reporting currency for one-to-many currency conversion."
917,"8. Which of the following Sort order sorts and compares data in Analysis Services based on the bit patterns defined for each character?
a) BIN2 (_BIN2)1
b) Binary (_BIN)1
c) Case-sensitive (_CS)
d) Case-insensitive
View Answer","Answer: b
Explanation: Binary sort order is case sensitive and accent sensitive. Binary is also the fastest sorting order."
918,"9. ____________  distinguishes between a single-byte character and the same character when represented as a double-byte character.
a) Accent-insensitive (_AI)
b) Kana-sensitive (_KS)
c) Accent-sensitive (_AS)
d) Width-sensitive (_WS)
View Answer","Answer: d
Explanation: There is no sort order suffix for width-insensitive sorting."
919,"10. Which of the following property enables Analysis Services to use a faster algorithm for string hashing and comparison?
a) EnableFast1033Local
b) EnableFast1036Locale
c) EnableFast1033Locale
d) EnableQuick1033Locale
View Answer","Answer: c
Explanation: For the Analysis Services instance, you can get additional performance benefits by setting the EnableFast1033Locale configuration property to true."
920,"1. _______ lets you manage cube context from within an MDX script.
a) CALCULATE
b) CALC
c) SCOPE CALC
d) None of the mentioned
View Answer","Answer: a
Explanation: In Microsoft SQL Server Analysis Services, a Multidimensional Expressions (MDX) script is made up of one or more MDX expressions or statements that populate a cube with calculations."
921,"2. Point out the correct statement.
a) Few MDX queries run within a specified cube context
b) SELECT statement is the most frequently used query in MDX
c) When formulating a Multidimensional Expressions (MDX) SELECT statement, an application typically examines a cube and divides the set of hierarchies into three subsets
d) None of the mentioned
View Answer","Answer: b
Explanation: By understanding how an MDX SELECT statement must specify a result set, what the syntax of the SELECT statement is, and how to create a simple query using the SELECT statement, you will have a solid understanding of how to use MDX to query multidimensional data."
922,"3. ________ causes the server to raise an error when Microsoft SQL Server Analysis Services finds any error in the MDX script.
a) Ignore
b) IgnoreNone
c) IgnoreAll
d) All of the mentioned
View Answer","Answer: b
Explanation: Error handling is done through the ScriptErrorHandlingMode enumerator. "
923,"4. The Backus-Naur Form (BNF) of {*(<comment> | <whitespace> | <newline>)} will be parsed as ______ for backwards compatibility.
a) {\}
b) {*}
c) {+}
d) {-}
View Answer","Answer: b
Explanation: By using calculated cells, the client application can specify a rollup value for a particular set of cells, instead of for an entire set of cells as in the case of a custom rollup formula or a calculated member."
924,"5. Point out the wrong statement.
a) The WHERE clause describes the slicer axis in an MDX query
b) MDX syntax distinguishes sets by surrounding tuples or members with braces
c) MDX queries can have three query axes in the SELECT statement
d) None of the mentioned
View Answer","Answer: c
Explanation: Each axis behaves in exactly the same way, unlike SQL where there are significant differences between how the rows and the columns of a query behave."
925,"6. ___________ creates a calculation that evaluates a Multidimensional Expressions (MDX) expression over a specified set of tuples within a cube.
a) CREATE CELL CALCULATION
b) CREATE CELL CALC
c) CREATE MEMBER CALCULATION
d) None of the mentioned
View Answer","Answer: a
Explanation: CREATE CELL CALCULATION statement creates a calculated cell formula for a specified set of tuples within a cube."
926,"7. The following code is a syntax of which statement?a) CREATE SESSION
b) CREATE CUBE
c) CREATE MEMBER
d) CREATE MDX
View Answer","Answer: c
Explanation: CREATE MEMBER creates a calculated member."
927,"8. Which of the following is valid syntax for CREATE GLOBAL CUBE?
a)b)","Answer: a
Explanation: The preceding syntax demonstrates creating a local, persisted version of the Adventure Works cube that contains only the Reseller Sales Amount measure, the Reseller dimension, and the Date dimension."
928,"9. Which of the following is the MDX Data Definition Statement?
a) CREATE ACTION
b) DROP CUBE
c) CREATE CUBE
d) None of the mentioned
View Answer","Answer: a
Explanation: Creates an action that can be associated with a cube, dimension, hierarchy, or subordinate object."
929,"10. Valid syntax for REFRESH CUBE statement is ____________
a) REFRESH CUBECube_Name
b) REFRESH CUBE Cube_Name
c) REFRESH CUBE “Cube_Name”
d) REFRESH CUBE \Cube_Name\
View Answer","Answer: a
Explanation: REFRESH CUBECube_Name refreshes the client’s cache for a cube."
930,"1. __________ is the set of hierarchies from which data is retrieved for a single member.
a) Slicer axis
b) Query axes
c) Dice axis
d) All of the mentioned
View Answer","Answer: a
Explanation:  query and slicer axes can be constructed from multiple hierarchies of the cube to be queried"
931,"2. Point out the correct statement.
a) Only dropping the default member is supported in MDX Scripting
b) In the SELECT statement, the FROM clause determines the cube context
c) Very few cube can control how errors within a Multidimensional Expressions (MDX) script are handled
d) None of the mentioned
View Answer","Answer: b
Explanation: This context can be the whole cube or just a subcube from that cube. Having specified cube context through the FROM clause, you can use additional functions to expand or restrict that context."
932,"3. When you include a many-to-many dimension, which of the following rules apply?
a) You must add the intermediary measure group
b) You must add the entire many-to-many dimension
c) You must add the entirety of all dimensions common to the two measure groups involved in the many-to-may relationship
d) All of the mentioned
View Answer","Answer: d
Explanation: Reference dimensions are materialized and added as regular dimensions."
933,"4.  _________ statement is used to write back data to any cell in a cube that aggregates to its parent using the SUM aggregation.
a) UPDATE CUBE
b) DELETE CUBE
c) ALTER CUBE
d) None of the mentioned
View Answer","Answer: a
Explanation: You can update the value of a specified leaf or non leaf cell in a cube, optionally allocating the value for a specified non-leaf cell across dependent leaf cells."
934,"5. Point out the wrong statement.
a) A weight expression should be expressed as a decimal value between zero (0) and 1
b) Each UPDATE CUBE allocation should be considered to be atomic for transactional purposes
c) When updated cells overlap, the Update Isolation Level connection string property can be used to enhance performance for UPDATE CUBE
d) None of the mentioned
View Answer","Answer: c
Explanation: When updated cells do not overlap, the Update Isolation Level connection string property can be used to enhance performance for UPDATE CUBE."
935,"6. Which of the following scenario demonstrates USE_EQUAL_INCREMENT allocation method?
a)b)","Answer: c
Explanation: Every leaf cell that contributes to the updated cell will be changed."
936,"7. If a weight expression is not specified, the UPDATE CUBE statement implicitly uses which of the following expression?
a) Weight_Expression = <leaf cell value> * <existing value>
b) Weight_Expression = <leaf cell value> / <existing value>
c) Weight_Expression = <leaf cell value> – <existing value>
d) Weight_Expression = <leaf cell value> + <existing value>
View Answer","Answer: b
Explanation: It may be helpful to think of the UPDATE CUBE statement as a subroutine that will automatically generate a series of individual cell writeback operations to leaf and non-leaf cells that will roll up into a specified sum."
937,"8. When used on a measure that contains integers, the _________ method can return imprecise results caused by incremental rounding changes.
a) USE_EQUAL_ALLOCATION
b) USE_WEIGHTED_ALLOCATION
c) USE_WEIGHTED_INCREMENT
d) All of the mentioned
View Answer","Answer: b
Explanation: Every leaf cell that contributes to the updated cell will be assigned an equal value "
938,"9. Which of the following is valid syntax for DRILLTHROUGH statement?
a)b)","Answer: a
Explanation: DRILLTHROUGH statement retrieves the underlying table rows that were used to create a specified cell in a cube."
939,"10. Which of the following keyword forces a specified set to be evaluated within the current context?
a) SCOPE
b) CASE
c) EXISTING
d) FREEZE
View Answer","Answer: c
Explanation: By default, sets are evaluated within the context of the cube that contains the members of the set."
940,"1. Which of the following tool requires Reporting Services in SharePoint mode?
a) Report Designer
b) Power View
c) Report Builder
d) None of the mentioned
View Answer","Answer: b
Explanation: Power view gives interactive data exploration and visual presentation experience designed to let you create and interact with reports based on Analysis Services tabular models."
941,"2. Point out the correct statement.
a) The tools that you use is independent of the deployment mode of your report server
b) A set of scripting tools are available for administering the report server in SQL Server Reporting Services
c) SQL Server Reporting Services contains a set of graphical and scripting tools that support the development and use of rich reports in a managed environment
d) None of the mentioned
View Answer","Answer: c
Explanation: The tool set includes development tools, configuration and administration tools, and report viewing tools."
942,"3. ______________ does not help you manage report server content, enable additional features, or grant access to the server.
a) Reporting Services Configuration Manager
b) SSMS
c) SQL Server Configuration Manager
d) None of the mentioned
View Answer","Answer: d
Explanation: Reporting Services Configuration Manager is used to configure a Reporting Services installation."
943,"4. __________ is a tool to configure and manage a report server connection to the report server database.
a) Rskeymgmt Utility
b) Windows Management Instrumentation (WMI) Classes
c) Rsconfig Utility
d) None of the mentioned
View Answer","Answer: c
Explanation: You can also use it to specify a user account to use for unattended report processing."
944,"5. Point out the wrong statement.
a) Report Manager works in all modes
b) A report server is a computer that has an instance of Reporting Services installed
c) A report server integrated with SharePoint has two possible configurations
d) All of the mentioned
View Answer","Answer: a
Explanation: Report Manager works in native mode only."
945,"6. Which of the following is a tool for Report Content Management?
a) Report Server Web service URL
b) Rskeymgmt Utility
c) Configuration manager
d) All of the mentioned
View Answer","Answer: a
Explanation: Use Report Server Web service URL tool to browse content in the report catalog in a generic item navigation page."
946,"7. Which of the following mode lets you interact with the report server, reports, and report related items by using a browser with Report Manager or URL access commands?
a) SharePoint mode report server
b) Native
c) SSRS
d) All of the mentioned
View Answer","Answer: b
Explanation: A report server configured in native mode is a computer that has SQL Server Reporting Services installed and configured as a stand-alone server."
947,"8. Reports use __________ to retrieve data for a report when a query runs or when the report is processed.
a) Data connections
b) Data source definition
c) Connection string
d) All of the mentioned
View Answer","Answer: a
Explanation: A data connection includes a name and connection properties that are dependent on the connection type."
948,"9. A _________ is an item stored internally in an alerting database.
a) Connection string
b) Data alert
c) Shared data source
d) None of the mentioned
View Answer","Answer: b
Explanation: A data alert definition includes which data to use from existing report data feeds, the conditions to be met, a schedule."
949,"10. A __________ is a report server item that contains a pointer to the report definition.
a) Drilldown report
b) Linked report
c) Subreport
d) Drillthrough report
View Answer","Answer: b
Explanation: Linked reports include security, parameters, location, subscriptions, and schedules."
950,"1. A _________ report solution includes a main report that displays summary information with hyperlinks to one or more reports that display detailed information.
a) Main
b) Detail
c) Drillthrough
d) All of the mentioned
View Answer","Answer: d
Explanation: The drillthrough report opens separately from the main report. A hyperlink can be defined on any report item that has an Action property."
951,"2. Point out the correct statement.
a) A published report is a report definition (.rdl) file
b) A saved report is a published report definition that is converted to a newer schema when a report server is upgraded
c) Report history is a collection of report snapshots
d) All of the mentioned
View Answer","Answer: c
Explanation: Report history is not intended for reports that contain confidential or personal data."
952,"3. An ___________ report is a fully paged report saved in a specific file format.
a) exported
b) fully processed
c) compiled
d) all of the mentioned
View Answer","Answer: a
Explanation:  Export formats depend on installed rendering extensions and can be customized. By default, export formats include Excel, Word, XML, PDF, TIFF, and CSV."
953,"4. Which of the following is a list type in RDL with base 64 encoded value?
a) Boolean
b) Binary
c) Enum
d) Name
View Answer","Answer: b
Explanation: Name is a property with a string text value."
954,"5. Point out the wrong statement.
a) A report snapshot is a report that contains layout information and query results that were retrieved at a specific point in time. Unlike on-demand reports
b) A detailed report is a saved copy of a compiled report and report data
c) A report model is a user-friendly description of an underlying database, with pre-established data relationships and auto-generated queries
d) All of the mentioned
View Answer","Answer: b
Explanation: Cached reports are used to improve performance by reducing the number of processing requests to the report processor and by reducing the time that is required to retrieve large report datasets."
955,"6. You can use Report Manager in ________ mode and SharePoint site administration pages in ________ mode.
a) Native, Sharepoint
b) Sharepoint, Native
c) Native, Native
d) Sharepoint, Sharepoint
View Answer","Answer: a
Explanation: Schedule operations are not available in every edition of SQL Server."
956,"7. __________ are portable, multipurpose items that contain ready-to-use schedule information.
a) Report-specific schedule
b) Shared schedules
c) File schedules
d) None of the mentioned
View Answer","Answer: b
Explanation: Shared schedules are system-level items, creating a shared schedule requires system-level permissions."
957,"8. The Schedule and Delivery Processing feature must be enabled through the ____________ property.
a) ScheduleEventsDeliveryEnabled
b) ScheduleEventsAndReportDeliveryEnabled
c) ScheduleEventsAndReportDelivery
d) All of the mentioned
View Answer","Answer: b
Explanation: The Scheduling and Delivery Processor requires that the Report Server service and SQL Server Agent are started."
958,"9. The functionality that SQL Server Agent provides to Reporting Services can be replaced with custom code that uses the _________ method to add schedule events to the queue.
a) FireEvent
b) FireEventdata
c) Eventdata
d) None of the mentioned
View Answer","Answer: a
Explanation: ReportingService2010.FireEvent Method raises an event based on the supplied parameters."
959,"10. Which of the following statement is used to retrieve rows from the view ExecutionLog3?
a) select * from ExecutionLog3 order by TimeStart DESC
b) select * from ExecLog3 order by TimeStart DESC
c) select * from ExecutionLog4 order by TimeStart DESC
d) none of the mentioned
View Answer","Answer: a
Explanation: ExecutionLog3 view added additional performance diagnostics node inside the XML based AdditionalInfo column."
960,"1. _____________ for Office is a lightweight set of tools for predictive analytics.
a) SQL Server 2008 Data Mining Add-ins
b) SQL Server 2012 Data Mining Add-ins
c) SQL Server 2014 Data Mining Add-ins
d) SQL Server 2012 Data Mining Excel
View Answer","Answer: b
Explanation: SQL Server 2012 Data Mining Add-ins lets you use data in Excel to build analytical models for prediction, recommendation, or exploration."
